,album_type,id,image,name,release_date,total_tracks,uri,url
361,album,6A1F3Fkq5dYeYYNkXflcTX,https://i.scdn.co/image/ab67616d0000b27386b0c9728ad3ed338eaeea79,Raymond v Raymond (Expanded Edition),2010-03-30,22,spotify:album:6A1F3Fkq5dYeYYNkXflcTX,https://open.spotify.com/album/6A1F3Fkq5dYeYYNkXflcTX
362,album,1COPJyU2PpM2Itcob3vhFF,https://i.scdn.co/image/ab67616d0000b27372c9f7a7c75eba39726106a6,Goodbye Lullaby (Expanded Edition),2011-03-08,21,spotify:album:1COPJyU2PpM2Itcob3vhFF,https://open.spotify.com/album/1COPJyU2PpM2Itcob3vhFF
365,album,02pi98kE0nra0yBqCStzbC,https://i.scdn.co/image/ab67616d0000b273ed139c2e0e3681cc2d35e256,+,2011-09-09,16,spotify:album:02pi98kE0nra0yBqCStzbC,https://open.spotify.com/album/02pi98kE0nra0yBqCStzbC
366,album,1HjSyGjmLNjRAKgT9t1cna,https://i.scdn.co/image/ab67616d0000b273751061742397a92ff8e9c56a,Making Mirrors,2011-01-01,12,spotify:album:1HjSyGjmLNjRAKgT9t1cna,https://open.spotify.com/album/1HjSyGjmLNjRAKgT9t1cna
367,album,3ga4adzUpLaS2LDcoqfs2r,https://i.scdn.co/image/12583a7b37f812d84d1304f8dddb898f23ab7b3b,Who You Are (Platinum Edition),2011-01-01,16,spotify:album:3ga4adzUpLaS2LDcoqfs2r,https://open.spotify.com/album/3ga4adzUpLaS2LDcoqfs2r
368,album,3dASAcs9QOsmoSLhHjEhCu,https://i.scdn.co/image/ab67616d0000b273743951997e45ffb3ab5b7370,The Band Perry,2010-01-01,11,spotify:album:3dASAcs9QOsmoSLhHjEhCu,https://open.spotify.com/album/3dASAcs9QOsmoSLhHjEhCu
369,album,51HDsvvActcDmYy7NQl6oL,https://i.scdn.co/image/483117616e3156b44143f05eae176e1b0b9958f8,Pink Friday (Deluxe),2010-01-01,16,spotify:album:51HDsvvActcDmYy7NQl6oL,https://open.spotify.com/album/51HDsvvActcDmYy7NQl6oL
370,album,7strNUlU6xZqlVWBNUdOYv,https://i.scdn.co/image/04ceb8dbf4bc2792c48d79b2c803c83574bcc553,Hands All Over,2010,13,spotify:album:7strNUlU6xZqlVWBNUdOYv,https://open.spotify.com/album/7strNUlU6xZqlVWBNUdOYv
371,album,1Iqhigu4rrELLMXI4RRuh9,https://i.scdn.co/image/ab67616d0000b2733bf1bb2a96f7a94fb4305c2c,Stronger (Deluxe Version),2011-10-26,18,spotify:album:1Iqhigu4rrELLMXI4RRuh9,https://open.spotify.com/album/1Iqhigu4rrELLMXI4RRuh9
372,album,5gXDrzBIzmAhiE0dNKwy0i,https://i.scdn.co/image/ab67616d0000b273a4c01842096428fb14859bdc,Night Shades,2011-08-29,10,spotify:album:5gXDrzBIzmAhiE0dNKwy0i,https://open.spotify.com/album/5gXDrzBIzmAhiE0dNKwy0i
374,album,2g1EakEaW7fPTZC6vBmBCn,https://i.scdn.co/image/0988706eac690e65f0b685ee3f52b11496d5c984,Talk That Talk,2011-11-18,11,spotify:album:2g1EakEaW7fPTZC6vBmBCn,https://open.spotify.com/album/2g1EakEaW7fPTZC6vBmBCn
375,album,2KkMVsxymoNR7hRmBcMttd,https://i.scdn.co/image/bb257f18069689496ff8f9ddf0e9dd49c9d441ef,Born This Way,2011-01-01,14,spotify:album:2KkMVsxymoNR7hRmBcMttd,https://open.spotify.com/album/2KkMVsxymoNR7hRmBcMttd
376,album,1gIC63gC3B7o7FfpPACZQJ,https://i.scdn.co/image/ab67616d0000b273ff5429125128b43572dbdccd,4,2011-06-24,14,spotify:album:1gIC63gC3B7o7FfpPACZQJ,https://open.spotify.com/album/1gIC63gC3B7o7FfpPACZQJ
378,album,2pLAOZiilrhOrTQNqrF8qr,https://i.scdn.co/image/510ac40e47bcc104de807435e6324dafc2257643,Waking Up,2009-01-01,11,spotify:album:2pLAOZiilrhOrTQNqrF8qr,https://open.spotify.com/album/2pLAOZiilrhOrTQNqrF8qr
379,album,5maeycU97NHBgwRr2h2A4O,https://i.scdn.co/image/f352570a707c3ed52ba8ff0b8d580d1b9b61595d,Born This Way (Special Edition),2011-01-01,22,spotify:album:5maeycU97NHBgwRr2h2A4O,https://open.spotify.com/album/5maeycU97NHBgwRr2h2A4O
380,album,4ybWq0AegFFAvHULAe7q0K,https://i.scdn.co/image/496a7af3fae3e45ec1eac1ce4655945a7d35a153,Tailgates & Tanlines,2011-01-01,13,spotify:album:4ybWq0AegFFAvHULAe7q0K,https://open.spotify.com/album/4ybWq0AegFFAvHULAe7q0K
381,single,11Bkx3E99vf0IlYPND61LJ,https://i.scdn.co/image/ab67616d0000b2738596df2f2646ab9aba464c30,"Young, Wild & Free (feat. Bruno Mars)",2011-10-11,1,spotify:album:11Bkx3E99vf0IlYPND61LJ,https://open.spotify.com/album/11Bkx3E99vf0IlYPND61LJ
383,single,733j3uNZ6wqkXuzvESky2F,https://i.scdn.co/image/ab67616d0000b273ba01e0cf2eb5cf4c07f304b4,Feel So Close,2011-08-19,7,spotify:album:733j3uNZ6wqkXuzvESky2F,https://open.spotify.com/album/733j3uNZ6wqkXuzvESky2F
384,album,11UM41JGr8BavupgcGCICa,https://i.scdn.co/image/ab67616d0000b2739eb05d9d1369687556e0999a,Saxobeats,2011,13,spotify:album:11UM41JGr8BavupgcGCICa,https://open.spotify.com/album/11UM41JGr8BavupgcGCICa
387,album,1uuSC0RCJB3dSp8Mb6GflZ,https://i.scdn.co/image/0a9862036a53c6c999b48bfdbee0b50eddcb95e9,Tha Carter IV (Deluxe),2011-01-01,18,spotify:album:1uuSC0RCJB3dSp8Mb6GflZ,https://open.spotify.com/album/1uuSC0RCJB3dSp8Mb6GflZ
388,album,5aprcHwM1KJhaY9Kbxkfkn,https://i.scdn.co/image/ab67616d0000b273b409231ff41b92006c5715f5,Nothing but the Beat 2.0,2011-08-26,23,spotify:album:5aprcHwM1KJhaY9Kbxkfkn,https://open.spotify.com/album/5aprcHwM1KJhaY9Kbxkfkn
389,album,2oc73A20I1FTQiWGCkLeVP,https://i.scdn.co/image/ab67616d0000b273888241dbe5fdf3de9cb3d12f,Science & Faith,2011-01-18,12,spotify:album:2oc73A20I1FTQiWGCkLeVP,https://open.spotify.com/album/2oc73A20I1FTQiWGCkLeVP
390,album,6df0qvkMXoyHGt9J8cujZb,https://i.scdn.co/image/ab67616d0000b2730a1d20ec09cab4bb17a36aab,F.A.M.E. (Expanded Edition),2011-03-22,18,spotify:album:6df0qvkMXoyHGt9J8cujZb,https://open.spotify.com/album/6df0qvkMXoyHGt9J8cujZb
391,album,7xpjpdislqMXOCw5xsDt4g,https://i.scdn.co/image/3d12bf6fe61f6d3a65bffebf38653c3db0f4f8e8,Habits,2010-01-01,8,spotify:album:7xpjpdislqMXOCw5xsDt4g,https://open.spotify.com/album/7xpjpdislqMXOCw5xsDt4g
392,album,0pGumY11G8OGH05ti6jh23,https://i.scdn.co/image/ab67616d0000b2733556ff5e46e50eb27be71ebe,Cannibal (Expanded Edition),2010-11-19,12,spotify:album:0pGumY11G8OGH05ti6jh23,https://open.spotify.com/album/0pGumY11G8OGH05ti6jh23
394,single,19XhhBi6GNTYYgSrB3hnzA,https://i.scdn.co/image/d1b052f66209d11ffb24fc5ee9bf60ea9300d9c0,Fade Into Darkness,2011-01-01,4,spotify:album:19XhhBi6GNTYYgSrB3hnzA,https://open.spotify.com/album/19XhhBi6GNTYYgSrB3hnzA
395,single,543NK5YT3RjGmP7nFzWJPm,https://i.scdn.co/image/b5ab6399c869a46fc00fe8a9bc2b36228f744812,On The Floor,2011-01-01,1,spotify:album:543NK5YT3RjGmP7nFzWJPm,https://open.spotify.com/album/543NK5YT3RjGmP7nFzWJPm
396,album,4GeJssW5iLOSLOIXhLfOUJ,https://i.scdn.co/image/ab67616d0000b273d3b977f92e5887257ed1a455,Barefoot Blue Jean Night,2011-08-26,11,spotify:album:4GeJssW5iLOSLOIXhLfOUJ,https://open.spotify.com/album/4GeJssW5iLOSLOIXhLfOUJ
397,album,2nnIlWcriIqcJtjduWcTRl,https://i.scdn.co/image/ab67616d0000b273a98ac59b1f31230990d941a2,31 Minutes to Takeoff,2010-08-06,12,spotify:album:2nnIlWcriIqcJtjduWcTRl,https://open.spotify.com/album/2nnIlWcriIqcJtjduWcTRl
398,album,3mz9p3cA0Cl5oDUlpTxB0c,https://i.scdn.co/image/ab67616d0000b273216531d89b4db4a7599d3187,5.0,2010-11-12,12,spotify:album:3mz9p3cA0Cl5oDUlpTxB0c,https://open.spotify.com/album/3mz9p3cA0Cl5oDUlpTxB0c
401,album,1MbBSfcqLg2OjkeZ1RMSIq,https://i.scdn.co/image/287380b1663969f004af4873caa54c56bea159dc,Sorry For Party Rocking,2011-01-01,10,spotify:album:1MbBSfcqLg2OjkeZ1RMSIq,https://open.spotify.com/album/1MbBSfcqLg2OjkeZ1RMSIq
402,album,6gYk1JlSSmlUZGs1Lef1BI,https://i.scdn.co/image/ab67616d0000b27330fb8097859c939e15124037,My Kinda Party,2010-11-02,15,spotify:album:6gYk1JlSSmlUZGs1Lef1BI,https://open.spotify.com/album/6gYk1JlSSmlUZGs1Lef1BI
403,album,5fy0X0JmZRZnVa2UEicIOl,https://i.scdn.co/image/21d5ad1f3bd4e114418d00c262afead436313ecc,1989,2014-01-01,13,spotify:album:5fy0X0JmZRZnVa2UEicIOl,https://open.spotify.com/album/5fy0X0JmZRZnVa2UEicIOl
404,album,1yGbNOtRIgdIiGHOEBaZWf,https://i.scdn.co/image/935c9934de043f11ae72c3991cc6340bc9d5818d,1989 (Deluxe),2014-01-01,19,spotify:album:1yGbNOtRIgdIiGHOEBaZWf,https://open.spotify.com/album/1yGbNOtRIgdIiGHOEBaZWf
405,album,5MQBzs5YlZlE28mD9yUItn,https://i.scdn.co/image/cefa154b3f01758fac6744465dbfd9d799c8a031,PRISM (Deluxe),2013-01-01,16,spotify:album:5MQBzs5YlZlE28mD9yUItn,https://open.spotify.com/album/5MQBzs5YlZlE28mD9yUItn
406,album,6Kssm2LosQ0WyLukFZkEG5,https://i.scdn.co/image/3de2bec4b6dd824f243dce53990e32e9b6368ca2,Demi,2013-01-01,13,spotify:album:6Kssm2LosQ0WyLukFZkEG5,https://open.spotify.com/album/6Kssm2LosQ0WyLukFZkEG5
408,album,3RDqXDc1bAETps54MSSOW0,https://i.scdn.co/image/ab67616d0000b2736b18d0490878750cd69abf2c,Bangerz (Deluxe Version),2013-10-04,16,spotify:album:3RDqXDc1bAETps54MSSOW0,https://open.spotify.com/album/3RDqXDc1bAETps54MSSOW0
409,album,6SSSF9Y6MiPdQoxqBptrR2,https://i.scdn.co/image/ab67616d0000b2738f4d910e16f051730f22bd4b,Kiss,2012-01-01,17,spotify:album:6SSSF9Y6MiPdQoxqBptrR2,https://open.spotify.com/album/6SSSF9Y6MiPdQoxqBptrR2
410,album,3cGKAHAUhAaTTezK4GbBhQ,https://i.scdn.co/image/e5bafffe5a8b29939cba3503dd3ca575b294ef42,Stars Dance (Bonus Track Version),2013-01-01,13,spotify:album:3cGKAHAUhAaTTezK4GbBhQ,https://open.spotify.com/album/3cGKAHAUhAaTTezK4GbBhQ
411,album,0IVseR3zfrrInlKJQNh294,https://i.scdn.co/image/ab67616d0000b27369c31a0f21885826fa6813f0,Survivor,2001-01-01,18,spotify:album:0IVseR3zfrrInlKJQNh294,https://open.spotify.com/album/0IVseR3zfrrInlKJQNh294
413,single,3zZSz5VOYSu0jE4MkPCOvN,https://i.scdn.co/image/ab67616d0000b273a4fe49eb27e8152710e7a590,Girl on Fire (Remixes) - EP,2012-11-18,4,spotify:album:3zZSz5VOYSu0jE4MkPCOvN,https://open.spotify.com/album/3zZSz5VOYSu0jE4MkPCOvN
414,compilation,4RpgjxgSxcRwGNuWnImneN,https://i.scdn.co/image/48040d1f965eaac3703a614af0a5df299c3c7f57,13 Reasons Why (Season 2),2018-05-18,20,spotify:album:4RpgjxgSxcRwGNuWnImneN,https://open.spotify.com/album/4RpgjxgSxcRwGNuWnImneN
415,single,0JcW7yCW3Qj8uMfzO2lUDb,https://i.scdn.co/image/99ca06b126221528675bf2d5e4252e609fa1ac84,Happy Now,2018-07-18,1,spotify:album:0JcW7yCW3Qj8uMfzO2lUDb,https://open.spotify.com/album/0JcW7yCW3Qj8uMfzO2lUDb
416,single,7nEiwcUSwycvC77kZ9ub7c,https://i.scdn.co/image/ec50cb6c7f21d61abcadee1477cf82afd7321a81,The Middle,2018-01-23,1,spotify:album:7nEiwcUSwycvC77kZ9ub7c,https://open.spotify.com/album/7nEiwcUSwycvC77kZ9ub7c
417,album,6x8gRx7RDvPckYBzPodW8w,https://i.scdn.co/image/ab67616d0000b27351fb159ae1248ec262592e5c,Blue,2018-11-09,15,spotify:album:6x8gRx7RDvPckYBzPodW8w,https://open.spotify.com/album/6x8gRx7RDvPckYBzPodW8w
418,album,6AjREacSERvnQTe6GFTx3c,https://i.scdn.co/image/ab67616d0000b2733a2178ae7cf4e68cad643f7e,Shawn Mendes,2018-05-25,14,spotify:album:6AjREacSERvnQTe6GFTx3c,https://open.spotify.com/album/6AjREacSERvnQTe6GFTx3c
419,single,3mzHuQmDLVuecodQNKUd0T,https://i.scdn.co/image/56f3cf845f67f00af5154b5d570b88c3e8245aec,Growing Pains,2018-06-15,1,spotify:album:3mzHuQmDLVuecodQNKUd0T,https://open.spotify.com/album/3mzHuQmDLVuecodQNKUd0T
420,album,1ATL5GLyefJaxhQzSPVrLX,https://i.scdn.co/image/e6d17a95cac4810507dfb0a8242e4463d4c32a30,Scorpion,2018-06-29,25,spotify:album:1ATL5GLyefJaxhQzSPVrLX,https://open.spotify.com/album/1ATL5GLyefJaxhQzSPVrLX
421,single,0LOJHhz9ybWLVMLucHYtCe,https://i.scdn.co/image/8765382d7dba7be8a31534f41a6c29210874e6ad,REMEDY,2018-08-31,1,spotify:album:0LOJHhz9ybWLVMLucHYtCe,https://open.spotify.com/album/0LOJHhz9ybWLVMLucHYtCe
422,single,0YZLXTaHLcgl5UdtKDiUXD,https://i.scdn.co/image/7913f40f8078593d88478a0b08f3cd6e85429cec,Be Alright,2018-06-29,1,spotify:album:0YZLXTaHLcgl5UdtKDiUXD,https://open.spotify.com/album/0YZLXTaHLcgl5UdtKDiUXD
423,single,429B3se6xtZuvblNnS2iy7,https://i.scdn.co/image/ab67616d0000b2735ea1a511549bc05ff20fdedf,Electricity (with Dua Lipa),2018-09-06,1,spotify:album:429B3se6xtZuvblNnS2iy7,https://open.spotify.com/album/429B3se6xtZuvblNnS2iy7
424,single,5pvLpqi54KJ3LiZ2pwdXoE,https://i.scdn.co/image/ab67616d0000b2738dfd94df32e91d9f384df1fb,"Heaven [From ""Fifty Shades Freed (Original Motion Picture Soundtrack)""]",2018-01-26,1,spotify:album:5pvLpqi54KJ3LiZ2pwdXoE,https://open.spotify.com/album/5pvLpqi54KJ3LiZ2pwdXoE
425,album,2vD3zSQr8hNlg0obNel4TE,https://i.scdn.co/image/ab67616d0000b2736eb0b9e73adcf04e4ed3eca4,Camila,2018-01-12,11,spotify:album:2vD3zSQr8hNlg0obNel4TE,https://open.spotify.com/album/2vD3zSQr8hNlg0obNel4TE
426,compilation,4w0N1CaZwQ5RPIuawqlYyy,https://i.scdn.co/image/ab67616d0000b273f083bcd7b933889d284772c6,Fifty Shades Freed (Original Motion Picture Soundtrack),2018-02-09,22,spotify:album:4w0N1CaZwQ5RPIuawqlYyy,https://open.spotify.com/album/4w0N1CaZwQ5RPIuawqlYyy
428,single,0ifM8RTX9HjtCJtY9452bW,https://i.scdn.co/image/c683b8543f11e2dc6a270fb406fe59de8b797fc9,come out and play,2018-11-20,1,spotify:album:0ifM8RTX9HjtCJtY9452bW,https://open.spotify.com/album/0ifM8RTX9HjtCJtY9452bW
429,album,1OyADPvYTlmT5hV0mtxLAY,https://i.scdn.co/image/ab67616d0000b273e6011945def7c6e5478765d6,Bloom,2018-08-31,10,spotify:album:1OyADPvYTlmT5hV0mtxLAY,https://open.spotify.com/album/1OyADPvYTlmT5hV0mtxLAY
430,album,2qmysBdftCYXRjYHTVK3qo,https://i.scdn.co/image/ab67616d0000b273cefb1bcf9304bf454bae7f8d,Hell's Kitchen Angel,2016-04-08,10,spotify:album:2qmysBdftCYXRjYHTVK3qo,https://open.spotify.com/album/2qmysBdftCYXRjYHTVK3qo
431,album,2viWIVEItaDlFH2RXWKwS7,https://i.scdn.co/image/ab67616d0000b273466028b14d6d0023a862e50d,Goodbye & Good Riddance,2018-05-23,16,spotify:album:2viWIVEItaDlFH2RXWKwS7,https://open.spotify.com/album/2viWIVEItaDlFH2RXWKwS7
432,single,2mTA1YzwWs39JdjSIQNCBS,https://i.scdn.co/image/ab67616d0000b273352b3ced3f510b351e02b058,Older,2018-11-09,1,spotify:album:2mTA1YzwWs39JdjSIQNCBS,https://open.spotify.com/album/2mTA1YzwWs39JdjSIQNCBS
434,single,0vRcQquqBlFvnezWldWfmt,https://i.scdn.co/image/6286eaad8f497c9704e3cc6e496574b1af0fc522,Jackie Chan,2018-05-18,1,spotify:album:0vRcQquqBlFvnezWldWfmt,https://open.spotify.com/album/0vRcQquqBlFvnezWldWfmt
435,single,2tpWgbBdzjkaJVJzR4T8y1,https://i.scdn.co/image/ab67616d0000b273ccdcbd450e42fc7b27a82a1f,Promises (with Sam Smith),2018-08-17,1,spotify:album:2tpWgbBdzjkaJVJzR4T8y1,https://open.spotify.com/album/2tpWgbBdzjkaJVJzR4T8y1
436,single,2xqSl9X8ulJayI0KxABaLV,https://i.scdn.co/image/ab67616d0000b273aba940d3db8ff59443876bc4,I Wanna Know (feat. Bea Miller),2018-03-16,1,spotify:album:2xqSl9X8ulJayI0KxABaLV,https://open.spotify.com/album/2xqSl9X8ulJayI0KxABaLV
437,single,4CEAev7neETRdqBFtzA8B9,https://i.scdn.co/image/ab67616d0000b273dd7eaf261543814a6d715d67,Love Lies (with Normani),2018-02-14,1,spotify:album:4CEAev7neETRdqBFtzA8B9,https://open.spotify.com/album/4CEAev7neETRdqBFtzA8B9
438,album,67ErXRS9s9pVG8JmFbrdJ0,https://i.scdn.co/image/a199e53dec4ed93d8424eeeea48413f57b008cee,Ella Mai,2018-10-12,16,spotify:album:67ErXRS9s9pVG8JmFbrdJ0,https://open.spotify.com/album/67ErXRS9s9pVG8JmFbrdJ0
439,album,1Li4rADxSxjT2g4xqUcMYh,https://i.scdn.co/image/684eeb0dd7a98430f652cef94605afb1ffb29823,Red Pill Blues (Deluxe),2018-06-15,22,spotify:album:1Li4rADxSxjT2g4xqUcMYh,https://open.spotify.com/album/1Li4rADxSxjT2g4xqUcMYh
440,single,3N88bRVAwQrtKqSV0UgU69,https://i.scdn.co/image/ab67616d0000b273f38e946900c89c38a070227b,"My Dear Melancholy,",2018-03-30,6,spotify:album:3N88bRVAwQrtKqSV0UgU69,https://open.spotify.com/album/3N88bRVAwQrtKqSV0UgU69
441,album,2NaulYO6lGXTyIzWTJvRJj,https://i.scdn.co/image/ab67616d0000b273103045cd1c29dd16a469f808,Staying at Tamara's,2018-03-23,11,spotify:album:2NaulYO6lGXTyIzWTJvRJj,https://open.spotify.com/album/2NaulYO6lGXTyIzWTJvRJj
442,single,5p0UaZsYWMn4L1dSpc6AhN,https://i.scdn.co/image/ab67616d0000b273580625d3d07c5b16238c2e69,1950,2018-02-23,1,spotify:album:5p0UaZsYWMn4L1dSpc6AhN,https://open.spotify.com/album/5p0UaZsYWMn4L1dSpc6AhN
444,single,5chBPOVY2I0bG5V3igb5QL,https://i.scdn.co/image/ab67616d0000b273d93cf4d07ba50d7b32ca7c44,Havana,2017-08-03,1,spotify:album:5chBPOVY2I0bG5V3igb5QL,https://open.spotify.com/album/5chBPOVY2I0bG5V3igb5QL
446,album,0S9QJQiRmG9JYYfJfKqhDF,https://i.scdn.co/image/ab67616d0000b2738a24ed638eedd60514a789ef,Illuminate (Deluxe),2016-09-23,15,spotify:album:0S9QJQiRmG9JYYfJfKqhDF,https://open.spotify.com/album/0S9QJQiRmG9JYYfJfKqhDF
447,single,7GEzhoTiqcPYkOprWQu581,https://i.scdn.co/image/ab67616d0000b273d09f96d82310d4d77c14c108,One Kiss (with Dua Lipa),2018-04-06,1,spotify:album:7GEzhoTiqcPYkOprWQu581,https://open.spotify.com/album/7GEzhoTiqcPYkOprWQu581
448,single,1I4W7JKzYbl8VKRfD61DIS,https://i.scdn.co/image/b198cc1e6a301d337b814036baeca0d5c648e12d,Stay,2017-02-23,1,spotify:album:1I4W7JKzYbl8VKRfD61DIS,https://open.spotify.com/album/1I4W7JKzYbl8VKRfD61DIS
450,single,5k3xD5FmMQjKuqJgK4Qk4k,https://i.scdn.co/image/ab67616d0000b273ce29d3846a24ff0e24f72a98,Mercy,2016-08-18,1,spotify:album:5k3xD5FmMQjKuqJgK4Qk4k,https://open.spotify.com/album/5k3xD5FmMQjKuqJgK4Qk4k
451,album,01sfgrNbnnPUEyz6GZYlt9,https://i.scdn.co/image/ab67616d0000b2736b915e407b70e121e06fe979,Dua Lipa (Deluxe),2017-06-02,17,spotify:album:01sfgrNbnnPUEyz6GZYlt9,https://open.spotify.com/album/01sfgrNbnnPUEyz6GZYlt9
452,album,3Yk19X5zgXDSrG8uqrPnXC,https://i.scdn.co/image/ab67616d0000b273925b6102fc5edac08ec995b5,It's About Us,2014-10-06,13,spotify:album:3Yk19X5zgXDSrG8uqrPnXC,https://open.spotify.com/album/3Yk19X5zgXDSrG8uqrPnXC
454,single,2bw00gRKNKbTFOqCkohbSh,https://i.scdn.co/image/ab67616d0000b273f33ba583059dc2f7d08bf2b8,Silence,2017-08-11,1,spotify:album:2bw00gRKNKbTFOqCkohbSh,https://open.spotify.com/album/2bw00gRKNKbTFOqCkohbSh
455,single,0BL67dR6x0CPU7B7J9P8qC,https://i.scdn.co/image/ab67616d0000b2731de3cbdb04e475e61acbc33d,Say You Won't Let Go,2016-09-09,1,spotify:album:0BL67dR6x0CPU7B7J9P8qC,https://open.spotify.com/album/0BL67dR6x0CPU7B7J9P8qC
456,album,7uwTHXmFa1Ebi5flqBosig,https://i.scdn.co/image/ab67616d0000b2735ffbbc3dca25d5c81491af1f,25,2015-11-20,11,spotify:album:7uwTHXmFa1Ebi5flqBosig,https://open.spotify.com/album/7uwTHXmFa1Ebi5flqBosig
457,single,5w5P7lTPAQAbgJX73on3gx,https://i.scdn.co/image/177c5597a3a6a641dc9cf990295fea031df2c792,"How Far I'll Go (From ""Vaiana"")",2016-10-28,1,spotify:album:5w5P7lTPAQAbgJX73on3gx,https://open.spotify.com/album/5w5P7lTPAQAbgJX73on3gx
459,single,7IzpJkWQqgz1BTutQvSitX,https://i.scdn.co/image/ab67616d0000b273f79b7f08426e2899a832d3e6,Something Just Like This,2017-02-22,1,spotify:album:7IzpJkWQqgz1BTutQvSitX,https://open.spotify.com/album/7IzpJkWQqgz1BTutQvSitX
460,single,1PJTxJTsQxGT7KTY8gBfR7,https://i.scdn.co/image/6824b610951f722d773adcaf17604ee230419ddc,Mama,2017-05-05,1,spotify:album:1PJTxJTsQxGT7KTY8gBfR7,https://open.spotify.com/album/1PJTxJTsQxGT7KTY8gBfR7
461,single,2v9rQe4F8fVSh5v8bAq0jF,https://i.scdn.co/image/ab67616d0000b27364f8a309aa3c0a66a31fc374,Scared to Be Lonely,2017-01-27,1,spotify:album:2v9rQe4F8fVSh5v8bAq0jF,https://open.spotify.com/album/2v9rQe4F8fVSh5v8bAq0jF
462,single,5IOTP0JlV7vPqRlftkrJGF,https://i.scdn.co/image/ab67616d0000b2731f75d024653c64830611a90b,I Knew You Were Trouble.,2012-01-01,1,spotify:album:5IOTP0JlV7vPqRlftkrJGF,https://open.spotify.com/album/5IOTP0JlV7vPqRlftkrJGF
463,single,2SF8Wbc61u8hlQkZYGVCnx,https://i.scdn.co/image/ab67616d0000b2733a22ad98e76e2d0c1760345d,Please Don't Go,2015-11-06,1,spotify:album:2SF8Wbc61u8hlQkZYGVCnx,https://open.spotify.com/album/2SF8Wbc61u8hlQkZYGVCnx
464,single,1FOJ5IXGXe8dl0cXvCU6wK,https://i.scdn.co/image/ab67616d0000b2738c77bcf5f5a227d270d23370,In the Name of Love,2016-07-29,1,spotify:album:1FOJ5IXGXe8dl0cXvCU6wK,https://open.spotify.com/album/1FOJ5IXGXe8dl0cXvCU6wK
465,single,7LnU0hAOYe9aq91PCKMI7A,https://i.scdn.co/image/ab67616d0000b27370e2af26b1812efc5b9e44c6,Drag Me Down,2015-07-31,1,spotify:album:7LnU0hAOYe9aq91PCKMI7A,https://open.spotify.com/album/7LnU0hAOYe9aq91PCKMI7A
467,single,7l7krK8FvTzUljTwR50qlZ,https://i.scdn.co/image/ab67616d0000b2731286c6afbbde8fab0a3953f0,HAIZ,2016-07-15,6,spotify:album:7l7krK8FvTzUljTwR50qlZ,https://open.spotify.com/album/7l7krK8FvTzUljTwR50qlZ
468,single,0rSLgV8p5FzfnqlEk4GzxE,https://i.scdn.co/image/ab67616d0000b273495ce6da9aeb159e94eaa453,Closer,2016-07-29,1,spotify:album:0rSLgV8p5FzfnqlEk4GzxE,https://open.spotify.com/album/0rSLgV8p5FzfnqlEk4GzxE
469,compilation,7Kc1VAojAfvi1JszNRfh8v,https://i.scdn.co/image/ab67616d0000b273c330c0a99a1d49df76abb9c4,Now That's What I Call Pop,2015-09-25,66,spotify:album:7Kc1VAojAfvi1JszNRfh8v,https://open.spotify.com/album/7Kc1VAojAfvi1JszNRfh8v
470,single,6VABPTmDOYrO5cfyKZk7F7,https://i.scdn.co/image/ab67616d0000b273302806b2c89a0f7a24b4922c,Friends (with BloodPop®),2017-08-17,1,spotify:album:6VABPTmDOYrO5cfyKZk7F7,https://open.spotify.com/album/6VABPTmDOYrO5cfyKZk7F7
471,album,5IenxFp0vpnXBUxPcwJtbE,https://i.scdn.co/image/ab67616d0000b273a3aa50c6d18d38be136bd67d,MKTO,2012,11,spotify:album:5IenxFp0vpnXBUxPcwJtbE,https://open.spotify.com/album/5IenxFp0vpnXBUxPcwJtbE
472,album,55bbXORm6ZrVq52zfZnxBf,https://i.scdn.co/image/ab67616d0000b2735045de6786e0af096de73ed4,Encore,2016-08-05,14,spotify:album:55bbXORm6ZrVq52zfZnxBf,https://open.spotify.com/album/55bbXORm6ZrVq52zfZnxBf
473,single,1tN6iWymNPkzDuSXIFFk7F,https://i.scdn.co/image/ab67616d0000b2730d0beb77c15ed94840f2a1b4,The Beautiful & Damned,2017-11-14,1,spotify:album:1tN6iWymNPkzDuSXIFFk7F,https://open.spotify.com/album/1tN6iWymNPkzDuSXIFFk7F
474,album,1ftvBBcu7jYIvXyt3JWB8S,https://i.scdn.co/image/ab67616d0000b273ccdb1982626f299b3b1d3efd,The Eminem Show,2002-05-26,20,spotify:album:1ftvBBcu7jYIvXyt3JWB8S,https://open.spotify.com/album/1ftvBBcu7jYIvXyt3JWB8S
475,album,71xFWYFtiHC8eP99QB30AA,https://i.scdn.co/image/ab67616d0000b273a8a32ae2a279b9bf03445738,Curtain Call (Deluxe),2005-12-06,24,spotify:album:71xFWYFtiHC8eP99QB30AA,https://open.spotify.com/album/71xFWYFtiHC8eP99QB30AA
478,album,15YmkgHUd5PAgvl1XI9SL5,https://i.scdn.co/image/ab67616d0000b273255191ed87a907d362b43f19,Revival,2017-12-15,19,spotify:album:15YmkgHUd5PAgvl1XI9SL5,https://open.spotify.com/album/15YmkgHUd5PAgvl1XI9SL5
480,album,0MHRNWUvq6JT8hjoL4ilvi,https://i.scdn.co/image/ab67616d0000b273946797fa16ce629c7fdfbf60,Nobody knows.,2013-09-09,13,spotify:album:0MHRNWUvq6JT8hjoL4ilvi,https://open.spotify.com/album/0MHRNWUvq6JT8hjoL4ilvi
